Trade_Time;yurl_l;yurl_s;yurl_l_num;yurl_s_num;fiz_l;fiz_s;fiz_l_num;fiz_s_num
2022-06-17 10:20:00;20706;3506;35;27;14538;31738;1682;3019
2022-06-17 10:25:00;20684;3497;37;25;14706;31892;1705;3059
2022-06-17 10:30:00;20640;3535;39;24;14807;31912;1720;3064
2022-06-17 10:35:00;20662;3626;37;25;14799;31835;1727;3075
2022-06-17 10:40:00;20641;3763;37;26;14500;31378;1726;3058
2022-06-17 10:45:00;20634;3977;35;24;14740;31397;1751;3074
2022-06-17 10:50:00;20637;3992;36;23;14824;31469;1756;3089
2022-06-17 10:55:00;20675;3991;40;25;14526;31210;1772;3118
2022-06-17 11:00:00;20688;3941;39;25;14299;31050;1750;3145
2022-06-17 11:05:00;20709;3915;40;24;14346;31140;1725;3148
2022-06-17 11:10:00;20719;3898;41;24;14585;31404;1716;3165
2022-06-17 11:15:00;20708;3938;40;24;14822;31592;1762;3157
2022-06-17 11:20:00;20749;3930;40;25;14631;31450;1771;3126
2022-06-17 11:25:00;20651;3949;39;25;14832;31534;1766;3151
2022-06-17 11:30:00;20630;3963;35;23;14864;31531;1721;3168
2022-06-17 11:35:00;20589;3985;37;24;14985;31589;1742;3185
2022-06-17 11:40:00;20507;4209;33;31;15324;31622;1776;3183
2022-06-17 11:45:00;20471;4424;32;31;15479;31526;1774;3202
2022-06-17 11:50:00;20444;4557;32;31;15295;31182;1760;3191
2022-06-17 11:55:00;20424;4566;33;30;15380;31238;1747;3196
2022-06-17 12:00:00;20382;4554;33;30;15505;31333;1740;3232
2022-06-17 12:05:00;20372;4583;32;31;15588;31377;1772;3210
2022-06-17 12:10:00;20378;4592;32;31;15686;31472;1787;3215
2022-06-17 12:15:00;20391;4590;34;30;15658;31459;1789;3225
2022-06-17 12:20:00;20418;4505;35;30;15540;31453;1748;3241
2022-06-17 12:25:00;20386;4435;34;29;15495;31446;1774;3228
2022-06-17 12:30:00;20320;4438;33;30;15535;31417;1807;3208
2022-06-17 12:35:00;20307;4414;35;29;15537;31430;1791;3235
2022-06-17 12:40:00;20297;4431;37;29;15374;31240;1759;3240
2022-06-17 12:45:00;20226;4430;35;30;15391;31187;1785;3221
2022-06-17 12:50:00;20203;4428;35;29;15409;31184;1800;3194
2022-06-17 12:55:00;20276;4423;35;28;15468;31321;1810;3212
2022-06-17 13:00:00;20313;4434;37;28;15379;31258;1812;3212
2022-06-17 13:05:00;20330;4435;36;28;15430;31325;1793;3220
2022-06-17 13:10:00;20326;4443;35;29;15487;31370;1772;3231
2022-06-17 13:15:00;20229;4453;34;30;15602;31379;1781;3240
2022-06-17 13:20:00;20190;4473;34;30;15601;31318;1787;3256
2022-06-17 13:25:00;20147;4473;34;31;15593;31267;1788;3250
2022-06-17 13:30:00;20139;4472;35;30;15649;31316;1781;3256
2022-06-17 13:35:00;20081;4467;34;28;15498;31112;1787;3253
2022-06-17 13:40:00;20072;4472;32;30;15534;31134;1789;3271
2022-06-17 13:45:00;20076;4481;34;29;15532;31127;1788;3293
2022-06-17 13:50:00;20080;4480;34;29;15519;31119;1790;3287
2022-06-17 13:55:00;20069;4469;35;28;15561;31161;1773;3275
2022-06-17 14:00:00;20069;4469;35;28;15561;31161;1773;3275
2022-06-17 14:05:00;20145;4433;37;27;15462;31174;1763;3285
2022-06-17 14:10:00;20117;4436;37;27;15465;31146;1779;3274
2022-06-17 14:15:00;20132;4436;35;27;15529;31225;1794;3269
2022-06-17 14:20:00;20175;4439;38;28;15528;31264;1787;3269
2022-06-17 14:25:00;20142;4445;37;28;15461;31158;1784;3271
2022-06-17 14:30:00;20124;4455;36;29;15448;31117;1798;3275
2022-06-17 14:35:00;20168;4552;36;30;15501;31117;1805;3288
2022-06-17 14:40:00;20155;4503;35;31;15485;31137;1811;3292
2022-06-17 14:45:00;20211;4446;37;29;15420;31185;1795;3290
2022-06-17 14:50:00;20244;4464;38;31;15320;31100;1793;3271
2022-06-17 14:55:00;20192;4501;36;32;15430;31121;1840;3277
2022-06-17 15:00:00;20285;4459;38;29;15404;31230;1804;3306
2022-06-17 15:05:00;20496;4441;39;28;15295;31350;1809;3328
2022-06-17 15:10:00;20680;4415;38;28;15112;31378;1759;3336
2022-06-17 15:15:00;20650;4415;37;30;15313;31548;1786;3331
2022-06-17 15:20:00;20573;4408;37;31;15102;31267;1747;3300
2022-06-17 15:25:00;20614;4359;37;30;15200;31455;1764;3308
2022-06-17 15:30:00;20646;4367;37;31;15178;31457;1760;3310
2022-06-17 15:35:00;20686;4340;38;30;15173;31519;1767;3328
2022-06-17 15:40:00;20700;4349;37;28;15175;31526;1790;3305
2022-06-17 15:45:00;20683;4350;36;30;15274;31607;1798;3294
2022-06-17 15:50:00;20645;4353;36;30;15279;31571;1804;3311
2022-06-17 15:55:00;20567;4398;34;31;15254;31423;1813;3299
2022-06-17 16:00:00;20587;4393;35;30;15267;31461;1796;3307
2022-06-17 16:05:00;20612;4394;34;31;15378;31596;1797;3322
2022-06-17 16:10:00;20603;4393;34;31;15452;31662;1821;3318
2022-06-17 16:15:00;20654;4374;35;29;15405;31685;1809;3305
2022-06-17 16:20:00;20650;4360;35;29;15443;31733;1806;3323
2022-06-17 16:25:00;20657;4369;36;30;15477;31765;1799;3339
2022-06-17 16:30:00;20654;4366;36;31;15484;31772;1794;3347
2022-06-17 16:35:00;20691;4365;36;30;15529;31855;1793;3350
2022-06-17 16:40:00;20720;4364;36;29;15490;31846;1805;3341
2022-06-17 16:45:00;20730;4366;35;30;15458;31836;1804;3330
2022-06-17 16:50:00;20730;4363;35;30;15475;31842;1786;3337
2022-06-17 16:55:00;20732;4364;35;30;15491;31859;1778;3327
2022-06-17 17:00:00;20737;4367;37;30;15446;31816;1786;3315
2022-06-17 17:05:00;20742;4368;37;30;15449;31823;1785;3314
2022-06-17 17:10:00;20745;4347;37;29;15381;31779;1783;3321
2022-06-17 17:15:00;20756;4350;35;30;15271;31677;1772;3320
2022-06-17 17:20:00;20777;4346;36;29;15238;31669;1767;3317
2022-06-17 17:25:00;20799;4337;36;29;15238;31700;1770;3319
2022-06-17 17:30:00;20820;4335;36;29;15187;31672;1758;3323
2022-06-17 17:35:00;20833;4295;35;29;15113;31651;1755;3312
2022-06-17 17:40:00;20842;4298;34;30;14982;31526;1759;3290
2022-06-17 17:45:00;20828;4278;34;31;14971;31521;1730;3296
2022-06-17 17:50:00;20818;4240;32;32;14901;31479;1723;3294
2022-06-17 17:55:00;20825;4201;34;29;14943;31567;1718;3314
2022-06-17 18:00:00;20759;4191;33;32;14833;31401;1680;3274
2022-06-17 18:05:00;20714;4168;33;31;14828;31374;1675;3278
2022-06-17 18:10:00;20680;4158;34;30;14803;31325;1672;3283
2022-06-17 18:15:00;20672;4099;38;25;14764;31337;1675;3265
2022-06-17 18:20:00;20639;4092;38;25;14721;31268;1652;3254
2022-06-17 18:25:00;20613;4093;39;24;14647;31167;1642;3229
2022-06-17 18:30:00;20534;4088;38;25;14479;30925;1630;3184
2022-06-17 18:35:00;20500;4080;36;26;14360;30780;1638;3159
2022-06-17 18:40:00;20501;4112;36;26;14125;30514;1592;3078
2022-06-20 10:00:00;20392;4099;38;28;14451;30744;1682;3097
2022-06-20 10:05:00;20491;4114;39;26;14587;30966;1739;3138
2022-06-20 10:10:00;20438;4135;40;27;15098;31406;1808;3162
2022-06-20 10:15:00;20664;4171;40;27;15195;31688;1822;3195
2022-06-20 10:20:00;20753;4164;37;25;15360;31949;1828;3187
2022-06-20 10:25:00;20985;4171;38;24;15581;32395;1826;3281
2022-06-20 10:30:00;21345;4164;37;27;15758;32939;1828;3346
2022-06-20 10:35:00;21636;4213;36;29;15901;33325;1832;3404
2022-06-20 10:40:00;21921;4131;38;24;16072;33863;1797;3516
2022-06-20 10:45:00;22310;4121;40;24;16057;34246;1805;3615
2022-06-20 10:50:00;22607;4053;38;25;16064;34618;1794;3652
2022-06-20 10:55:00;22754;4097;40;25;16132;34789;1791;3683
2022-06-20 11:00:00;22850;4124;38;25;15948;34674;1780;3699
2022-06-20 11:05:00;22868;4199;37;27;16042;34711;1788;3693
2022-06-20 11:10:00;22832;4227;37;26;16270;34875;1837;3698
2022-06-20 11:15:00;22877;4207;37;26;16301;34971;1840;3715
2022-06-20 11:20:00;22833;4181;38;25;16353;35005;1855;3697
2022-06-20 11:25:00;22842;4179;39;24;16403;35066;1856;3706
2022-06-20 11:30:00;22882;4169;39;24;16365;35078;1847;3712
2022-06-20 11:35:00;22910;4126;39;24;16299;35083;1826;3729
2022-06-20 11:40:00;22899;4118;40;24;16280;35061;1825;3731
2022-06-20 11:45:00;22870;4158;37;25;16569;35281;1858;3737
2022-06-20 11:50:00;22805;4172;38;23;16706;35339;1873;3735
2022-06-20 11:55:00;22870;4277;38;24;16798;35391;1884;3746
2022-06-20 12:00:00;22988;4096;42;20;16909;35801;1881;3787
2022-06-20 12:05:00;23049;4091;42;20;16933;35891;1896;3798
2022-06-20 12:10:00;23064;4166;41;25;17116;36014;1925;3802
2022-06-20 12:15:00;23184;4197;43;24;17184;36171;1945;3824
2022-06-20 12:20:00;23238;4199;43;25;17472;36511;1928;3865
2022-06-20 12:25:00;23294;4188;42;26;17523;36629;1931;3878
2022-06-20 12:30:00;23390;4167;43;26;17568;36791;1953;3891
2022-06-20 12:35:00;23517;4176;43;27;17641;36982;1961;3892
2022-06-20 12:40:00;23583;4176;41;27;17741;37148;1955;3912
2022-06-20 12:45:00;23623;4167;41;27;17832;37288;1934;3934
2022-06-20 12:50:00;23690;4187;41;27;17881;37384;1937;3956
2022-06-20 12:55:00;23748;4178;42;26;17772;37342;1931;3912
2022-06-20 13:00:00;23866;4311;42;28;17912;37467;1928;3942
2022-06-20 13:05:00;23982;4274;43;26;17943;37651;1911;3927
2022-06-20 13:10:00;24106;4239;44;24;18052;37919;1922;3960
2022-06-20 13:15:00;24209;4321;44;25;18168;38056;1938;3962
2022-06-20 13:20:00;24251;4320;43;25;18230;38161;1919;3974
2022-06-20 13:25:00;24261;4328;41;26;18248;38181;1900;3996
2022-06-20 13:30:00;24264;4332;42;25;18383;38315;1877;4011
2022-06-20 13:35:00;24273;4322;44;25;18499;38450;1891;4010
2022-06-20 13:40:00;24296;4321;45;22;18427;38402;1900;4013
2022-06-20 13:45:00;24288;4321;44;22;18471;38438;1902;4022
2022-06-20 13:50:00;24310;4323;45;23;18361;38348;1897;4024
2022-06-20 13:55:00;24326;4299;47;22;18283;38310;1885;4040
2022-06-20 14:05:00;24334;4296;45;24;18453;38491;1879;4061
2022-06-20 14:10:00;24358;4268;45;25;18594;38684;1901;4080
2022-06-20 14:15:00;24472;4279;44;25;18600;38793;1909;4092
2022-06-20 14:20:00;24520;4221;46;23;18688;38987;1901;4106
2022-06-20 14:25:00;24519;4181;47;23;18756;39094;1904;4109
2022-06-20 14:30:00;24519;4159;44;25;18822;39182;1931;4092
2022-06-20 14:35:00;24520;4171;45;25;18680;39026;1923;4009
2022-06-20 14:40:00;24485;4181;44;26;18794;39098;1950;4029
2022-06-20 14:45:00;24485;4189;46;25;18847;39143;1951;4035
2022-06-20 14:50:00;24503;4187;48;25;18866;39182;1964;4045
2022-06-20 14:55:00;24480;4215;45;26;18843;39108;1959;4024
2022-06-20 15:00:00;24477;4220;45;25;18970;39227;1970;4034
2022-06-20 15:05:00;24472;4218;46;26;18990;39244;1967;4035
2022-06-20 15:10:00;24478;4197;45;26;19076;39357;1933;4053
2022-06-20 15:15:00;24580;4189;46;27;18711;39102;1894;4008
2022-06-20 15:20:00;24542;4204;44;27;18767;39105;1899;4021
2022-06-20 15:25:00;24539;4198;44;27;18784;39125;1905;4033
2022-06-20 15:30:00;24505;4185;43;28;18777;39097;1910;4039
2022-06-20 15:35:00;24560;4093;45;24;18401;38868;1842;4043
2022-06-20 15:40:00;24599;4049;44;24;18289;38839;1846;4035
2022-06-20 15:45:00;24592;4051;45;25;18055;38596;1847;4013
2022-06-20 15:50:00;24536;4029;45;24;17980;38484;1855;3994
2022-06-20 15:55:00;24440;4016;45;24;18049;38473;1884;3989
2022-06-20 16:00:00;24426;4007;47;24;18002;38421;1876;3980
2022-06-20 16:05:00;24362;4033;44;24;17990;38319;1877;3950
2022-06-20 16:10:00;24255;4027;45;24;18037;38265;1915;3926
2022-06-20 16:15:00;24188;4031;45;26;18097;38254;1910;3946
2022-06-20 16:20:00;24103;4028;45;25;18137;38212;1926;3927
2022-06-20 16:25:00;24063;4026;45;24;18168;38205;1938;3925
2022-06-20 16:30:00;24053;4009;46;23;18174;38218;1946;3920
2022-06-20 16:35:00;24017;4032;45;24;18153;38138;1944;3889
2022-06-20 16:40:00;23940;4050;45;24;18201;38091;1971;3867
2022-06-20 16:45:00;23939;4037;46;23;18214;38116;1973;3871
2022-06-20 16:50:00;23832;4047;44;26;18177;37961;1965;3855
2022-06-20 16:55:00;23764;4053;44;25;18292;38003;1970;3856
2022-06-20 17:00:00;23751;4051;44;25;18303;38003;1978;3863
2022-06-20 17:05:00;23805;4060;44;27;18222;37967;1977;3857
2022-06-20 17:10:00;23812;4048;45;26;18245;38008;1988;3850
2022-06-20 17:15:00;23806;4026;44;27;18278;38058;1972;3856
2022-06-20 17:20:00;23807;4030;44;26;18284;38061;1978;3865
2022-06-20 17:25:00;23792;4035;44;26;18324;38081;1976;3869
2022-06-20 17:30:00;23787;4047;44;28;18372;38112;1973;3871
2022-06-20 17:35:00;23797;4060;44;27;18386;38123;1962;3867
2022-06-20 17:40:00;23840;4025;44;27;18311;38126;1921;3868
2022-06-20 17:45:00;23825;4041;44;27;18410;38194;1920;3880
2022-06-20 17:50:00;23829;4042;44;26;18439;38226;1926;3879
2022-06-20 17:55:00;23825;4029;45;25;18436;38233;1910;3874
2022-06-20 18:00:00;23823;4030;44;26;18437;38230;1913;3876
2022-06-20 18:05:00;23812;4027;45;25;18410;38195;1914;3892
2022-06-20 18:10:00;23829;4033;45;26;18327;38123;1900;3882
2022-06-20 18:15:00;23897;4072;44;27;18236;38061;1888;3841
2022-06-20 18:20:00;23846;4107;43;29;18220;37959;1881;3830
2022-06-20 18:25:00;23897;4114;43;28;18274;38057;1871;3837
2022-06-20 18:30:00;23926;4091;44;27;18300;38135;1848;3839
2022-06-20 18:35:00;23875;4003;44;26;18245;38117;1811;3838
2022-06-20 18:40:00;23900;4026;44;26;18133;38007;1773;3834
2022-06-21 10:00:00;24338;3840;45;26;17725;38223;1811;3876
2022-06-21 10:05:00;24434;3876;48;26;18122;38682;1906;3907
2022-06-21 10:10:00;24542;3916;47;27;18517;39143;1914;3959
2022-06-21 10:15:00;24652;3900;46;27;18483;39235;1919;3993
2022-06-21 10:20:00;24712;3875;49;24;18230;39067;1935;4003
2022-06-21 10:25:00;24781;3790;49;23;17888;38879;1975;3989
2022-06-21 10:30:00;24742;3801;47;23;17884;38825;2015;3993
2022-06-21 10:35:00;24789;3747;48;24;17454;38496;1980;3983
2022-06-21 10:40:00;24802;3681;48;23;17289;38410;2013;3984
2022-06-21 10:45:00;24793;3674;47;24;17372;38491;2011;3989
2022-06-21 10:50:00;24779;3644;49;24;17331;38466;2008;3988
2022-06-21 10:55:00;24696;3578;48;23;17306;38425;2032;3982
2022-06-21 11:00:00;24602;3570;48;24;17199;38231;2060;3943
2022-06-21 11:05:00;24616;3574;47;24;17195;38237;2075;3945
2022-06-21 11:10:00;24644;3571;48;23;17095;38168;2101;3930
2022-06-21 11:15:00;24785;3461;50;22;16919;38243;2076;3945
2022-06-21 11:20:00;24708;3496;50;23;17076;38288;2101;3929
2022-06-21 11:25:00;24671;3507;47;25;17227;38391;2074;3950
2022-06-21 11:30:00;24686;3536;46;26;17344;38494;2106;3934
2022-06-21 11:35:00;24817;3493;47;23;17370;38694;2086;3961
2022-06-21 11:40:00;24889;3471;48;23;17427;38845;2053;3996
2022-06-21 11:45:00;24962;3336;48;22;17303;38929;2063;4005
2022-06-21 11:50:00;24988;3304;45;24;17369;39052;2052;4028
2022-06-21 11:55:00;25005;3320;46;25;17331;39016;2066;4018
2022-06-21 12:00:00;25046;3305;46;22;17583;39324;2055;4029
2022-06-21 12:05:00;25127;3310;46;25;17661;39478;2049;4024
2022-06-21 12:10:00;25168;3239;44;23;17680;39609;2047;4046
2022-06-21 12:15:00;25235;3230;46;23;17788;39793;2041;4064
2022-06-21 12:20:00;25278;3229;46;24;17806;39855;2041;4065
2022-06-21 12:25:00;25501;3240;48;22;17839;40100;2017;4067
2022-06-21 12:30:00;25621;3238;48;23;17924;40307;2010;4105
2022-06-21 12:35:00;25783;3244;46;24;17863;40402;1986;4135
2022-06-21 12:40:00;25957;3239;47;23;17671;40389;1946;4148
2022-06-21 12:45:00;26055;3245;47;24;17490;40300;1927;4143
2022-06-21 12:50:00;26159;3250;45;24;17533;40442;1937;4156
2022-06-21 12:55:00;26093;3245;49;21;17556;40404;1955;4140
2022-06-21 13:00:00;26126;3283;48;22;17676;40519;1928;4175
2022-06-21 13:05:00;26113;3253;47;22;17514;40374;1899;4172
2022-06-21 13:10:00;26098;3255;47;23;17545;40388;1903;4145
2022-06-21 13:15:00;25934;3247;46;24;17775;40462;1903;4179
2022-06-21 13:20:00;25867;3254;47;24;17788;40401;1920;4172
2022-06-21 13:25:00;25804;3246;47;23;17786;40344;1924;4161
2022-06-21 13:30:00;25818;3242;48;23;17630;40205;1923;4137
2022-06-21 13:35:00;25807;3241;48;22;17587;40153;1918;4136
2022-06-21 13:40:00;25789;3246;47;22;17621;40164;1925;4138
2022-06-21 13:45:00;25688;3305;47;23;17682;40065;1947;4119
2022-06-21 13:50:00;25639;3340;46;23;17590;39889;1928;4080
2022-06-21 13:55:00;25632;3342;45;23;17604;39894;1932;4074
2022-06-21 14:05:00;25621;3344;45;23;17745;40022;1925;4113
2022-06-21 14:10:00;25614;3353;45;23;17780;40041;1934;4128
2022-06-21 14:15:00;25617;3370;46;21;17756;40003;1936;4123
2022-06-21 14:20:00;25604;3453;46;22;17810;39961;1952;4119
2022-06-21 14:25:00;25567;3479;47;22;17808;39896;1951;4127
2022-06-21 14:30:00;25562;3474;47;22;17712;39800;1913;4112
2022-06-21 14:35:00;25473;3525;45;24;17623;39571;1906;4078
2022-06-21 14:40:00;25445;3616;47;24;17642;39471;1928;4056
2022-06-21 14:45:00;25433;3605;48;21;17681;39509;1926;4048
2022-06-21 14:50:00;25427;3608;48;22;17717;39536;1932;4051
2022-06-21 14:55:00;25428;3626;47;23;17736;39538;1930;4057
2022-06-21 15:00:00;25405;3654;47;23;17770;39521;1953;4052
2022-06-21 15:05:00;25378;3671;46;22;17710;39417;1941;4045
2022-06-21 15:10:00;25276;3723;45;22;17871;39424;1960;4017
2022-06-21 15:15:00;25294;3725;47;23;17869;39438;1959;4026
2022-06-21 15:20:00;25286;3723;48;22;17912;39475;1962;4026
2022-06-21 15:25:00;25215;3743;49;22;17987;39459;1965;4015
2022-06-21 15:30:00;25094;3701;46;24;18036;39429;1960;4023
2022-06-21 15:35:00;25014;3700;46;23;18077;39391;1963;4021
2022-06-21 15:40:00;25002;3692;47;25;18026;39336;1959;4020
2022-06-21 15:45:00;24974;3691;47;24;17909;39192;1938;3996
2022-06-21 15:50:00;24872;3687;48;23;18033;39218;1960;4002
2022-06-21 15:55:00;24833;3676;49;22;18004;39161;1956;4001
2022-06-21 16:00:00;24800;3691;47;23;18091;39200;1958;4010
2022-06-21 16:05:00;24744;3699;48;23;18143;39188;1965;4019
2022-06-21 16:10:00;24740;3702;46;25;18111;39149;1950;4009
2022-06-21 16:15:00;24752;3698;49;24;18080;39134;1949;3998
2022-06-21 16:20:00;24673;3705;47;24;18133;39101;1954;3995
2022-06-21 16:25:00;24649;3697;47;23;18138;39090;1947;3996
2022-06-21 16:30:00;24609;3716;47;24;18139;39032;1946;4000
2022-06-21 16:35:00;24583;3739;47;24;18142;38986;1948;3985
2022-06-21 16:40:00;24528;3713;47;22;18121;38936;1938;3991
2022-06-21 16:45:00;24514;3740;47;23;18108;38882;1934;3994
2022-06-21 16:50:00;24533;3803;48;22;18105;38835;1927;3993
2022-06-21 16:55:00;24556;3875;46;27;18123;38804;1933;3997
2022-06-21 17:00:00;24544;3903;45;28;18251;38892;1938;4003
2022-06-21 17:05:00;24477;3876;44;26;18155;38756;1943;3995
2022-06-21 17:10:00;24581;3868;45;25;17950;38663;1921;4006
2022-06-21 17:15:00;24722;3873;48;25;17683;38532;1889;4028
2022-06-21 17:20:00;24745;3865;47;26;17673;38553;1891;4032
2022-06-21 17:25:00;24703;3853;47;24;17730;38580;1895;4036
2022-06-21 17:30:00;24704;3813;47;25;17612;38503;1876;4018
2022-06-21 17:35:00;24629;3799;48;25;17686;38516;1907;4018
2022-06-21 17:40:00;24559;3819;46;26;17768;38508;1897;4017
2022-06-21 17:45:00;24658;3838;51;25;17789;38609;1893;4038
2022-06-21 17:50:00;24650;3849;43;27;17798;38599;1891;4043
2022-06-21 17:55:00;24728;3839;42;26;17744;38633;1887;4063
2022-06-21 18:00:00;24770;3837;40;29;17767;38700;1889;4069
2022-06-21 18:05:00;24816;3820;39;29;17798;38794;1874;4087
2022-06-21 18:10:00;24841;3812;39;33;17845;38874;1865;4106
2022-06-21 18:15:00;24836;3802;35;32;17878;38912;1860;4113
2022-06-21 18:20:00;24846;3841;38;32;17804;38809;1851;4111
2022-06-21 18:25:00;24853;3837;40;30;17800;38816;1854;4110
2022-06-21 18:30:00;24791;3796;41;29;17680;38675;1821;4112
2022-06-21 18:35:00;24765;3775;39;29;17597;38587;1806;4077
2022-06-21 18:40:00;24851;3774;39;31;17413;38490;1771;4049
2022-06-22 10:00:00;24680;3727;38;31;17518;38475;1806;4004
2022-06-22 10:05:00;24930;3656;40;32;17613;38888;1867;4095
2022-06-22 10:10:00;24960;3807;39;34;18188;39341;1902;4176
2022-06-22 10:15:00;25086;3878;37;36;18558;39766;1955;4250
2022-06-22 10:20:00;25257;3864;42;33;18994;40387;1972;4287
2022-06-22 10:25:00;25342;3923;41;32;19167;40586;1987;4355
2022-06-22 10:30:00;25512;3921;41;30;19306;40897;1950;4404
2022-06-22 10:35:00;25607;3921;42;30;19465;41151;1948;4451
2022-06-22 10:40:00;25696;3917;42;29;19541;41320;1940;4475
2022-06-22 10:45:00;25727;3918;41;31;19588;41397;1933;4501
2022-06-22 10:50:00;25694;3931;42;30;19661;41424;1940;4511
2022-06-22 10:55:00;25692;3943;43;29;19451;41200;1932;4494
2022-06-22 11:00:00;25707;3932;43;28;19371;41146;1938;4508
2022-06-22 11:05:00;25746;3913;45;29;19309;41142;1938;4492
2022-06-22 11:10:00;25626;3954;38;32;19408;41080;1956;4492
2022-06-22 11:15:00;25538;3937;38;32;19307;40908;1952;4512
2022-06-22 11:20:00;25774;3912;39;28;18688;40550;1894;4474
2022-06-22 11:25:00;26083;3884;42;27;18118;40317;1900;4414
2022-06-22 11:30:00;26194;3844;41;29;17733;40083;1884;4445
2022-06-22 11:35:00;26192;3835;40;28;17748;40105;1900;4380
2022-06-22 11:40:00;26363;3816;41;28;17658;40205;1895;4419
2022-06-22 11:45:00;26413;3821;42;28;17704;40296;1902;4396
2022-06-22 11:50:00;26438;3882;40;29;17916;40472;1909;4411
2022-06-22 11:55:00;26471;3861;40;29;18073;40683;1922;4425
2022-06-22 12:00:00;26530;3870;42;28;18089;40749;1897;4457
2022-06-22 12:05:00;26533;3843;42;29;18167;40857;1865;4503
2022-06-22 12:10:00;26604;3839;40;30;18144;40909;1848;4532
2022-06-22 12:15:00;26626;3870;39;29;18370;41126;1906;4502
2022-06-22 12:20:00;26661;3880;40;27;18396;41177;1895;4495
2022-06-22 12:25:00;26703;3900;40;29;18631;41434;1899;4514
2022-06-22 12:30:00;26841;3911;39;30;18587;41517;1884;4543
2022-06-22 12:35:00;26855;3911;38;31;18584;41528;1887;4576
2022-06-22 12:40:00;26865;3942;40;29;18628;41551;1889;4574
2022-06-22 12:45:00;26958;3965;39;29;18732;41725;1904;4585
2022-06-22 12:50:00;27151;3962;39;31;18635;41824;1867;4614
2022-06-22 12:55:00;27342;3940;40;28;18552;41954;1860;4628
2022-06-22 13:00:00;27587;4007;40;31;18672;42253;1873;4651
2022-06-22 13:05:00;27721;3975;41;29;18672;42418;1872;4689
2022-06-22 13:10:00;27868;3984;41;30;18587;42471;1863;4698
2022-06-22 13:15:00;28031;3997;39;32;18569;42603;1839;4717
2022-06-22 13:20:00;28056;4013;39;31;18622;42665;1845;4714
2022-06-22 13:25:00;28106;4017;39;31;18633;42722;1841;4728
